Date,Close,High,Low,Open,Volume,Ticker,Company,Sector
2026-01-28,6188.0,6256.0,6062.0,6100.0,335259,DIVISLAB.NS,Divi's Labs,Pharma
2026-01-29,6041.0,6222.0,5991.5,6181.5,405502,DIVISLAB.NS,Divi's Labs,Pharma
2026-01-30,6051.0,6080.0,5974.5,6041.0,347165,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-02,5952.5,6056.5,5890.0,6056.0,400656,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-03,6209.0,6304.5,6150.0,6150.0,454227,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-04,6054.5,6225.0,6021.5,6225.0,327213,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-05,6141.5,6173.0,5936.0,6054.0,370561,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-06,6024.5,6099.5,5939.0,6081.5,433945,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-09,6113.5,6150.0,6041.0,6079.0,219396,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-10,6175.5,6228.0,6151.0,6153.0,237887,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-11,6386.5,6793.0,6126.0,6194.0,1263189,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-12,6185.0,6448.0,6131.5,6448.0,1200795,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-13,6168.5,6200.0,6054.0,6141.0,299364,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-16,6149.5,6222.0,6008.5,6105.5,175634,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-17,6187.5,6230.0,6102.5,6125.5,151261,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-18,6283.5,6299.0,6165.0,6165.0,438670,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-19,6297.5,6350.0,6251.0,6255.0,185828,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-20,6291.0,6320.0,6251.5,6297.5,338573,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-23,6293.5,6343.5,6245.5,6337.0,97285,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-24,6255.5,6293.5,6226.5,6255.0,92139,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-25,6395.5,6418.0,6250.0,6254.5,348440,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-26,6474.0,6564.5,6376.0,6442.0,392374,DIVISLAB.NS,Divi's Labs,Pharma
2026-02-27,6408.5,6475.0,6383.5,6424.0,466870,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-02,6403.5,6419.0,6263.5,6271.5,300339,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-04,6316.0,6363.5,6238.5,6340.0,369392,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-05,6364.5,6395.0,6300.0,6316.5,291293,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-06,6329.0,6428.0,6315.0,6340.0,269349,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-09,6330.0,6364.0,6173.5,6277.0,260778,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-10,6372.0,6479.0,6354.0,6364.5,298252,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-11,6352.5,6450.0,6330.0,6373.0,254117,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-12,6282.0,6330.5,6221.0,6330.0,153876,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-13,6071.0,6326.0,6055.0,6275.0,200936,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-16,6071.0,6130.0,5927.0,6010.0,282845,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-17,6086.5,6147.0,6051.5,6074.0,183604,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-18,6140.0,6183.0,6086.5,6086.5,180112,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-19,5972.5,6117.0,5955.0,6100.0,122495,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-20,6100.0,6180.0,6030.5,6050.0,283471,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-23,6013.5,6047.0,5982.0,6036.5,227221,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-24,6026.0,6092.0,5946.0,6090.0,228968,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-25,6014.5,6137.5,5996.5,6026.0,250204,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-27,5997.5,6060.0,5935.0,6011.5,540647,DIVISLAB.NS,Divi's Labs,Pharma
2026-03-30,5947.0,5990.0,5901.5,5960.0,492229,DIVISLAB.NS,Divi's Labs,Pharma
2025-10-01,1236.856201171875,1242.818390854653,1218.2740918476406,1220.1621428407325,4083180,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-03,1240.23486328125,1257.425892936575,1232.185931056337,1236.0613788093888,2742600,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-06,1240.731689453125,1243.414747679083,1226.4224094845413,1240.3341858676797,1880910,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-07,1240.63232421875,1248.1844070182594,1236.558185459902,1242.421029674372,1380941,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-08,1226.7205810546875,1243.1166034017126,1223.640140510308,1240.4336664471707,1496744,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-09,1238.2474365234375,1256.9290132219644,1232.4840591214693,1237.1543926455695,2699135,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-10,1256.43212890625,1259.7112604480849,1236.856200018744,1241.725345848685,1680920,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-13,1254.4447021484375,1257.127638918175,1240.433581004479,1249.078707307906,1188201,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-14,1229.5029296875,1254.444732241556,1224.5344382902356,1254.444732241556,1944911,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-15,1224.6337890625,1234.4714263311043,1223.2425872051415,1225.2299837724936,2150067,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-16,1232.384521484375,1234.7694215452727,1222.5470058473877,1228.1116917887784,1308931,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-17,1247.9857177734375,1254.0472531361495,1230.2978395336595,1237.1543820558684,1473018,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-20,1273.9212646484375,1279.5852966338582,1251.8612101460908,1256.8297018178866,1368192,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-21,1280.5789794921875,1285.8456291210691,1275.0142931472396,1279.8834391869682,226788,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-23,1271.337646484375,1295.3850971493682,1263.5867511190625,1295.3850971493682,1991213,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-24,1275.5111083984375,1279.8834051607516,1257.525193502276,1271.9338187932935,1167634,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-27,1276.206787109375,1285.2494174634733,1256.630857636218,1274.9149307869052,1927956,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-28,1281.274658203125,1286.7399990490114,1267.2635359311566,1275.8093173572386,1828290,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-29,1243.0172119140625,1293.2983209940733,1227.217384884887,1290.8140752756829,2574921,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-30,1194.6240234375,1199.5925148364267,1173.4583228587082,1188.4631426232547,8883497,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-31,1190.0531005859375,1197.9033416850657,1183.4947158414875,1194.9222466829465,4250157,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-03,1188.463134765625,1193.2329349974823,1180.414203012792,1189.3574874717306,1547000,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-04,1192.43798828125,1196.7109395930172,1185.7802580337725,1190.4505916341147,1015516,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-06,1197.6051025390625,1206.250350240223,1185.6807233383374,1194.425316605959,1560897,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-07,1197.803955078125,1204.2629940281138,1190.4505633979254,1200.3875463979082,1076140,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-10,1191.1461181640625,1201.8781084548996,1187.4694829298098,1191.8417797631532,3483082,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-11,1203.865478515625,1207.1447313935414,1191.0467463124896,1196.015237763235,1048552,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-12,1221.8514404296875,1227.2174356636526,1207.3434690942008,1212.411306309198,1222295,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-13,1227.1180419921875,1234.57077916361,1219.5659592520246,1228.0123947129705,1426984,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-14,1238.1480712890625,1241.1291661637551,1224.0376040692745,1227.4160812197442,827643,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-17,1236.5582275390625,1245.1040089267103,1232.6827797873775,1245.1040089267103,1423044,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-18,1235.9620361328125,1239.1418222806285,1224.9318875864944,1236.657576446064,971685,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-19,1242.321533203125,1244.8057788872627,1229.2047645113018,1240.8309857926424,830105,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-20,1240.731689453125,1247.091382917058,1229.9003535803258,1247.091382917058,854999,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-21,1236.061279296875,1242.8183546264186,1229.3040826662757,1236.9556319834332,941902,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-24,1218.4727783203125,1254.4447287160472,1211.3181992487828,1240.1354492719286,7611988,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-25,1228.3104248046875,1243.3152446354711,1222.5470475371264,1228.509237242158,1983817,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-26,1240.135498046875,1243.116592994103,1226.81991635571,1228.310463829324,809816,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-27,1241.4273681640625,1248.0850984330484,1233.1796235313798,1240.135511818825,1060956,DRREDDY.NS,Dr. Reddy's,Pharma
2025-11-28,1250.867431640625,1252.357979046631,1237.1543469849469,1242.1228383383,809748,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-01,1252.1591796875,1260.8044275132474,1240.5329583196703,1255.9352816759035,1457856,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-02,1267.1640625,1270.244624365322,1252.556745562459,1252.556745562459,2361183,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-03,1272.62939453125,1284.8519324321207,1261.201863809696,1275.5111439299417,4969448,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-04,1269.5489501953125,1276.107334851354,1258.5189230963706,1272.5300451572464,1971130,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-05,1267.1640625,1274.716266852455,1263.5867727705067,1269.548962753351,1036082,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-08,1258.5189208984375,1270.940149884802,1255.7365170850662,1266.9653566091654,1435892,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-09,1238.3468017578125,1259.413278988699,1233.4777770153523,1258.5189262376737,2118272,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-10,1242.9178466796875,1254.1465643685117,1238.9430535931533,1241.4272992722372,1669910,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-11,1265.4747314453125,1267.859631524502,1240.135425868669,1242.917829511233,1717539,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-12,1271.23828125,1272.331325117672,1259.313901673079,1266.965330047845,981548,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-15,1272.530029296875,1274.7162383556836,1256.1340072105936,1266.8659974602213,1078613,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-16,1268.8533935546875,1277.7966783253432,1263.9842475860069,1277.7966783253432,928506,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-17,1263.9842529296875,1272.9275377381523,1259.3139193834702,1261.9968563055843,894068,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-18,1271.933837890625,1275.8092855631603,1254.047268295288,1268.9527429580687,889699,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-19,1270.1451416015625,1284.7525796574266,1260.9038200244054,1268.9527521403372,1209487,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-22,1275.3123779296875,1278.1941271592318,1268.6545267716292,1270.1450741695598,614138,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-23,1275.4117431640625,1280.479580134966,1269.7477114850044,1280.479580134966,408490,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-24,1257.8233642578125,1277.0016687830143,1244.5077826971726,1273.0268755590062,1265233,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-26,1261.30126953125,1266.9653011808111,1253.15287089204,1257.028318426452,594744,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-29,1260.6055908203125,1267.8596366528022,1252.0598100279522,1261.3012523842958,811488,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-30,1257.8233642578125,1264.8785979702143,1248.4825759211808,1260.009452010592,1123996,DRREDDY.NS,Dr. Reddy's,Pharma
2025-12-31,1263.3880615234375,1265.8723073100964,1252.0598764760605,1261.996859622696,658106,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-01,1245.50146484375,1261.9968322491566,1240.135469800746,1261.9968322491566,553856,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-02,1248.1844482421875,1249.6749957374136,1228.2111360663698,1241.12921435833,1591218,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-05,1242.1229248046875,1254.3454629051923,1237.1544331054688,1248.08511484375,1184386,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-06,1248.2838134765625,1250.867526216503,1237.6512896969036,1242.1229322530146,540944,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-07,1234.96826171875,1257.0283148502438,1232.1858580350215,1244.706432009682,1215477,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-08,1199.2945556640625,1233.7758396813051,1194.6241006665043,1233.7758396813051,2000942,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-09,1202.4742431640625,1208.734590738095,1196.0152044579577,1199.3938028105931,1390935,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-12,1207.84033203125,1211.0201181981947,1192.3386621905277,1202.3749911623304,707317,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-13,1183.7928466796875,1208.237800875546,1178.0293479541722,1207.939642861754,2071117,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-14,1179.0230712890625,1187.4695071137207,1168.6885843727969,1183.594059357488,2834908,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-15,1179.0230712890625,1179.0230712890625,1179.0230712890625,1179.0230712890625,0,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-16,1168.0924072265625,1189.456921693063,1164.1176138374462,1176.5388431784347,2214792,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-19,1159.8446044921875,1170.0797454783678,1157.360358748072,1162.6270082460214,1253443,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-20,1159.3477783203125,1185.2834014437417,1154.0812500190482,1161.0371382404292,2790934,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-21,1149.9075927734375,1186.2770465990714,1141.163120753359,1162.6269791858083,2322066,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-22,1209.82763671875,1217.2803737005904,1180.215379923815,1187.469425773229,6464461,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-23,1227.8135986328125,1242.917885615436,1217.2804208837454,1222.2489123975563,3888860,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-27,1231.9871826171875,1244.4084111832542,1225.7268348994658,1243.1165548919591,2159137,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-28,1214.796142578125,1235.3656483737482,1211.3181986116438,1234.0739133954048,1740662,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-29,1201.2818603515625,1210.3244903294444,1183.6933282287016,1207.6415535264773,1626394,DRREDDY.NS,Dr. Reddy's,Pharma
2026-01-30,1210.423828125,1217.0816792579708,1192.437913851288,1192.437913851288,1672460,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-02,1175.0482177734375,1187.469446291127,1159.745239979432,1182.0041057433436,1207638,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-03,1227.6148681640625,1257.9226654273518,1210.4238395565933,1257.0283127233054,1521425,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-04,1232.384521484375,1240.4335743525369,1222.3481934166966,1227.7141882284527,947684,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-05,1237.0550537109375,1245.700180510796,1229.204812780582,1234.1733043439635,953241,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-06,1233.3782958984375,1241.0298456787737,1217.2804317701475,1237.0550524321773,1324651,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-09,1267.462158203125,1270.7414110528866,1235.6638131913649,1252.0598348380538,2111316,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-10,1248.0850830078125,1275.411786656471,1245.1039880643225,1270.940144241236,1412804,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-11,1262.2950439453125,1265.4748300980812,1245.3027053695737,1255.9353503387092,855888,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-12,1266.865966796875,1269.5489036438123,1253.550385528277,1260.9037770916275,981247,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-13,1260.1087646484375,1271.2382581654324,1255.6371223882934,1265.9716087608383,838946,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-16,1261.400634765625,1267.164012072377,1249.1780972667725,1249.1780972667725,469592,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-17,1276.70361328125,1278.6910098640035,1250.27114168978,1258.022036882943,687326,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-18,1272.23193359375,1283.3613056097804,1268.5551772430372,1280.877059954322,689997,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-19,1274.2193603515625,1287.5348203399096,1268.4558617737257,1281.870788631497,1333838,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-20,1272.331298828125,1284.2556781586584,1266.965303869173,1273.8218462444418,1753200,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-23,1299.1611328125,1305.222667954284,1274.0205182477348,1281.8707587826618,1849756,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-24,1292.0064697265625,1306.7132529570742,1288.9260292839865,1299.2605157729083,1803242,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-25,1298.266845703125,1315.6565661775255,1258.9164167755507,1272.927538726141,2296240,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-26,1310.9862060546875,1318.637634387908,1296.7762719489224,1302.937152843121,1511598,DRREDDY.NS,Dr. Reddy's,Pharma
2026-02-27,1278.1942138671875,1308.8993953066386,1270.1451603314977,1305.5209180163251,3510396,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-02,1286.2430419921875,1291.8077279446609,1213.5042571457466,1244.706406527083,1052234,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-04,1283.063232421875,1291.0128190448136,1264.083618619822,1266.369173294343,1890939,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-05,1305.22265625,1313.7684369717072,1284.3549929220594,1284.3549929220594,1060509,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-06,1295.5838623046875,1308.1044363369144,1282.6657847013776,1305.2226870728873,963701,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-09,1278.8897705078125,1286.740011696551,1265.574188419468,1277.399222989738,1597730,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-10,1306.3157958984375,1321.2212707975548,1279.8834446708822,1279.8834446708822,2329349,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-11,1317.1470947265625,1327.580926861326,1302.837814967246,1302.837814967246,2454389,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-12,1310.6881103515625,1328.8728384924848,1295.3851316566152,1312.6755070313982,1969692,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-13,1284.1563720703125,1311.5824211134943,1272.8281870978285,1301.7447836031513,1574522,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-16,1268.8533935546875,1288.8267052822728,1256.0346611232017,1283.957559313592,1294975,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-17,1275.7099609375,1283.2620439637567,1257.0283838663331,1271.8345132013353,1003677,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-18,1286.640625,1291.1122674113053,1272.033187009098,1275.7099435501427,849938,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-19,1266.468505859375,1278.2935400997578,1258.7176104611908,1270.641990273127,1035491,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-20,1290.7147216796875,1299.2605026375888,1280.0820772904688,1280.8770844358337,3359706,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-23,1245.402099609375,1284.8518727024766,1236.3593482440167,1284.8518727024766,2112613,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-24,1251.662353515625,1271.7351319417623,1240.5329810840894,1259.2144363299572,3166135,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-25,1292.5032958984375,1300.751040089405,1252.159170252133,1260.9037635798802,1577150,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-27,1273.623046875,1294.6895233557088,1270.1451028679126,1288.8266791978351,2165113,DRREDDY.NS,Dr. Reddy's,Pharma
2026-03-30,1246.9920654296875,1268.157767194358,1243.2159632345108,1257.028394357626,1991442,DRREDDY.NS,Dr. Reddy's,Pharma
2025-10-01,1342.87060546875,1349.9256763502003,1335.6222934565042,1339.5846804284329,2253527,HCLTECH.NS,HCLTech,IT
2025-10-03,1346.736572265625,1352.825202451413,1334.0762089951772,1349.6358975019343,2793839,HCLTECH.NS,HCLTech,IT
2025-10-06,1370.124267578125,1373.3135721837075,1344.1270818081823,1346.7364270499625,1970901,HCLTECH.NS,HCLTech,IT
2025-10-07,1385.297607421875,1393.512362174582,1369.641180520644,1374.2801480411224,1592836,HCLTECH.NS,HCLTech,IT
2025-10-08,1404.4329833984375,1409.7484125673295,1379.3055000545844,1385.104150057012,1735807,HCLTECH.NS,HCLTech,IT
2025-10-09,1436.615478515625,1441.0610864049972,1403.7564631980797,1404.4329251474378,2681316,HCLTECH.NS,HCLTech,IT
2025-10-10,1445.3134765625,1448.2128014904088,1424.438360676324,1440.964489170637,2129445,HCLTECH.NS,HCLTech,IT
2025-10-13,1444.5404052734375,1451.7887182415732,1426.951212993633,1439.9981763362766,1820492,HCLTECH.NS,HCLTech,IT
2025-10-14,1445.217041015625,1483.4881113688732,1440.1914730462229,1464.5458763429067,5802489,HCLTECH.NS,HCLTech,IT
2025-10-15,1445.5067138671875,1458.7470351204831,1436.2288977172564,1447.6329562596472,1710696,HCLTECH.NS,HCLTech,IT
2025-10-16,1464.1591796875,1468.894767625812,1447.7296707405117,1449.5659335705311,2021043,HCLTECH.NS,HCLTech,IT
2025-10-17,1447.7933349609375,1462.5032134848466,1440.97423007755,1460.262602885433,3210161,HCLTECH.NS,HCLTech,IT
2025-10-20,1456.755615234375,1470.8809035024256,1450.6183734550607,1451.3977472706315,2354881,HCLTECH.NS,HCLTech,IT
2025-10-21,1447.598388671875,1464.1590701035182,1442.727600015509,1463.8667752178408,274400,HCLTECH.NS,HCLTech,IT
2025-10-23,1484.51904296875,1507.5091424566692,1466.5945162962944,1470.9782262420488,5011470,HCLTECH.NS,HCLTech,IT
2025-10-24,1484.421630859375,1492.9941477321242,1477.2128397075635,1485.590572596105,1491451,HCLTECH.NS,HCLTech,IT
2025-10-27,1493.8709716796875,1509.4574963271443,1487.3441620498634,1491.825264102858,1394846,HCLTECH.NS,HCLTech,IT
2025-10-28,1482.7655029296875,1502.1512661396707,1472.9265333353972,1495.3321618186735,1936466,HCLTECH.NS,HCLTech,IT
2025-10-29,1517.055908203125,1518.7119288080755,1482.6680921397633,1490.461354122101,2596355,HCLTECH.NS,HCLTech,IT
2025-10-30,1509.749755859375,1519.5887255294203,1498.3520386285063,1517.44550709116,2183395,HCLTECH.NS,HCLTech,IT
2025-10-31,1501.664306640625,1517.9326949620302,1497.8650672908846,1509.7498642588992,1723467,HCLTECH.NS,HCLTech,IT
2025-11-03,1503.612548828125,1509.6522795596784,1488.707887075192,1500.300388559057,2252136,HCLTECH.NS,HCLTech,IT
2025-11-04,1489.584716796875,1502.0539846100032,1485.5906934697132,1496.6961165351945,1666863,HCLTECH.NS,HCLTech,IT
2025-11-06,1486.9544677734375,1492.3123355944192,1475.1671823504266,1489.5846462283484,2474769,HCLTECH.NS,HCLTech,IT
2025-11-07,1473.3162841796875,1479.5509178983948,1451.9822045233009,1475.946462679952,2238714,HCLTECH.NS,HCLTech,IT
2025-11-10,1500.690185546875,1504.9765039203578,1472.3422155621492,1478.7716336644962,1558896,HCLTECH.NS,HCLTech,IT
2025-11-11,1529.427734375,1531.8631288564889,1501.3719423819498,1507.8014789456774,2270763,HCLTECH.NS,HCLTech,IT
2025-11-12,1552.8074951171875,1558.6524417738394,1532.8372607069605,1534.2984973711232,2331564,HCLTECH.NS,HCLTech,IT
2025-11-13,1557.1912841796875,1563.523310045917,1539.1693644065724,1558.0680500058538,1944022,HCLTECH.NS,HCLTech,IT
2025-11-14,1553.3919677734375,1556.7041279991377,1533.4217333404072,1548.9108657813697,2543918,HCLTECH.NS,HCLTech,IT
2025-11-17,1564.8870849609375,1566.1534187282307,1544.527163531738,1552.8075046796532,2000978,HCLTECH.NS,HCLTech,IT
2025-11-18,1553.9764404296875,1562.5490764453111,1549.0082595433407,1562.5490764453111,1640123,HCLTECH.NS,HCLTech,IT
2025-11-19,1619.634765625,1626.3564783573356,1547.5470870395295,1554.0740157744206,6342672,HCLTECH.NS,HCLTech,IT
2025-11-20,1602.8792724609375,1625.284901924648,1600.1515830468825,1619.634739102283,2724035,HCLTECH.NS,HCLTech,IT
2025-11-21,1566.4456787109375,1601.0282792048667,1564.4973631901528,1593.722096001924,2958835,HCLTECH.NS,HCLTech,IT
2025-11-24,1568.7838134765625,1597.6188618338274,1561.4776296572004,1572.5830528457811,6392688,HCLTECH.NS,HCLTech,IT
2025-11-25,1559.7239990234375,1577.0640550876165,1551.443657886809,1576.4795842022977,2285950,HCLTECH.NS,HCLTech,IT
2025-11-26,1576.0899658203125,1585.4418571391816,1559.724066825479,1559.724066825479,1243303,HCLTECH.NS,HCLTech,IT
2025-11-27,1586.9029541015625,1590.9943690320297,1572.2905880416954,1577.2587687189025,2106176,HCLTECH.NS,HCLTech,IT
2025-11-28,1582.22705078125,1594.5989261874731,1577.1614777888692,1586.90305578633,1841289,HCLTECH.NS,HCLTech,IT
2025-12-01,1600.44384765625,1603.950791896683,1585.928872886608,1587.8771884552648,2034350,HCLTECH.NS,HCLTech,IT
2025-12-02,1593.235107421875,1610.185477196551,1582.0322925424182,1608.3345535637516,2326220,HCLTECH.NS,HCLTech,IT
2025-12-03,1598.10595703125,1611.8415589683923,1586.708357723266,1593.2351677687348,2371611,HCLTECH.NS,HCLTech,IT
2025-12-04,1611.8414306640625,1628.7917997314985,1602.5869318019516,1607.3603286823998,3935708,HCLTECH.NS,HCLTech,IT
2025-12-05,1639.507568359375,1647.3008307164012,1608.3345189312704,1619.7321175621228,3391204,HCLTECH.NS,HCLTech,IT
2025-12-08,1644.962890625,1651.587211446053,1633.5652915617993,1639.507630551295,2702407,HCLTECH.NS,HCLTech,IT
2025-12-09,1614.763916015625,1643.4041785958807,1613.5949742432656,1643.4041785958807,2817704,HCLTECH.NS,HCLTech,IT
2025-12-10,1622.94677734375,1627.8175659912404,1614.1793577782676,1620.316599040401,1482249,HCLTECH.NS,HCLTech,IT
